date,open,high,low,close,volume
2025-02-12,129.9990210816885,132.21866402899062,129.0591703419428,131.11883544921875,160278600
2025-02-13,131.5387642395835,136.477969382041,131.1488277944593,135.26815795898438,197430000
2025-02-14,136.45796316750187,139.22752026611062,135.4781256449407,138.8275909423828,195479600
2025-02-18,141.2472111010542,143.41685915221993,137.90773839766058,139.37750244140625,219176600
2025-02-19,139.48747310974449,141.33718056281413,137.1978495021305,139.20751953125,167536000
2025-02-20,140.0073981660712,140.637301367124,136.7679156045049,140.08738708496094,143903600
2025-02-21,140.0173897923713,141.4371740194045,134.00836534323213,134.40829467773438,228217600
2025-02-24,136.53795738344377,138.56762852998253,130.0590074983429,130.25897216796875,251381100
2025-02-25,129.95902369285497,130.17898941676333,124.41992427451078,126.60956573486328,271428700
2025-02-26,129.96903440656757,133.70842127410083,128.4692763992483,131.25881958007812,322553800
2025-02-27,134.97821765027223,134.98821054448712,119.9906384337315,120.130615234375,443175800
2025-02-28,118.00094594624423,125.06980440717122,116.38121232741895,124.89983367919922,389091100
2025-03-03,123.49006713958599,123.68003128569312,112.26187634904674,114.04158782958984,411381400
2025-03-04,110.63214094760745,119.29073912641502,110.09222719636827,115.97127532958984,398163300
2025-03-05,117.56102047262804,118.26090441787001,114.49151637878758,117.28106689453125,284337900
2025-03-06,113.51167590423404,115.33138186500223,110.20221255397621,110.55215454101562,321181900
2025-03-07,111.232043943795,113.46168737204893,107.54263707893918,112.67181396484375,341755500
2025-03-10,109.88225711490554,111.83193921740828,105.44297155454524,106.96273040771484,366487400
2025-03-11,106.97272832797886,112.2218809117277,104.75308544348755,108.74244689941406,354865700
2025-03-12,114.1120814413496,116.75189758318456,112.87216201952944,115.73196411132812,323857500
2025-03-13,117.02187196535417,117.75182462929007,113.7820990939805,115.57197570800781,299033100
2025-03-14,118.6017672807591,121.87153693655638,118.1418001271865,121.66155242919922,277593500
2025-03-17,122.73147416358299,122.88146527258023,118.02180216580395,119.52169799804688,255501500
2025-03-18,117.99180297800854,119.01172876569431,114.53204424682897,115.42198181152344,299686900
2025-03-19,117.26185055700965,120.44162996547794,115.67196466720779,117.51183319091797,273426200
2025-03-20,116.54190844924116,120.19164884723557,116.46191217445423,118.52176666259766,248829700
2025-03-21,116.93188412092742,117.98180664950618,115.41198537165405,117.69182586669922,266498500
2025-03-24,119.87167301321132,122.21151449504808,119.33170959432591,121.40157318115234,228452500
2025-03-25,120.5416356938994,121.28158219452679,118.9117439494844,120.68162536621094,167447200
2025-03-26,118.72176195088541,118.83174729689935,112.70217554499752,113.75210571289062,293463300
2025-03-27,111.34226782232153,114.4420510740887,110.6523209143036,111.4222640991211,236902100
2025-03-28,111.48225736963437,112.86216644188174,109.06242721559616,109.66238403320312,229872500
2025-03-31,105.12270025073305,110.95229742526604,103.642807248706,108.37247467041016,299212700
2025-04-01,108.51245759918966,110.19234119227177,106.46260459302538,110.14234924316406,222614000
2025-04-02,107.28255072037597,111.97222748899677,106.78258544027105,110.4123306274414,220601200
2025-04-03,103.50281088710224,105.62265871984647,101.59293992049946,101.79293060302734,338769400
2025-04-04,98.90313835695446,100.12304726897904,92.10360729078229,94.30345153808594,532273800
2025-04-07,87.45392370324234,101.7429319683666,86.61398571543218,97.63321685791016,611041300
2025-04-08,103.80279300527448,105.84265234199715,94.45344343361101,96.29331970214844,476243400
2025-04-09,98.88312976565122,115.0920027848049,97.52322363090776,114.32205963134766,612918300
2025-04-10,109.36240858521514,110.85230299023063,99.14311699545735,107.56253051757812,437812400
2025-04-11,108.49246311009279,111.54225429514813,107.47253732050476,110.92229461669922,313417300
2025-04-14,114.10207400079875,114.282061802319,109.06242318709587,110.70230865478516,264705000
2025-04-15,110.96229700273265,113.61211454925541,110.49232841239639,112.19220733642578,228966900
2025-04-16,104.54274333093115,106.78258565420647,100.44302192276541,104.48274230957031,397016900
2025-04-17,104.44274178425454,104.46274466720584,100.04305351417702,101.48294830322266,290833400
2025-04-21,98.76313836502491,99.43309764026857,95.03340163666236,96.90327453613281,288501100
2025-04-22,98.77313996214224,99.80306722318255,97.2732441150665,98.88313293457031,241004800
2025-04-23,104.51273745001276,104.79272441151089,102.01291108169299,102.70286560058594,247526000
2025-04-24,103.47281538750215,106.53260039132012,103.10283834219908,106.422607421875,220815000
2025-04-25,106.84258154964476,111.9122293136747,105.72266417620379,111.0022964477539,251064700
2025-04-28,109.68238265297498,110.36233572086073,106.01263179735646,108.72245025634766,207708500
2025-04-29,107.66252352883211,110.19234667117642,107.43254376799985,109.0124282836914,170444300
2025-04-30,104.46274938923446,108.91243743896484,104.07277707156662,108.91243743896484,235044600
2025-05-01,113.07214827264656,114.93201970345093,111.29227311666197,111.60224914550781,236121500
2025-05-02,114.17207269391602,115.39198920893173,113.36213137411846,114.49205017089844,190194800
2025-05-05,112.90216280263321,114.6620350893898,112.65218016349414,113.81209564208984,133163200
2025-05-06,111.47226518321953,114.73203340369881,110.81230733401684,113.53211975097656,158525600
2025-05-07,113.04215608614977,117.67183196470502,112.27220526080853,117.05187225341797,206758800
2025-05-08,118.24179071447391,118.67176116768113,115.84195580422112,117.36185455322266,198428100
2025-05-09,117.34184743589364,118.2217911942619,115.20199668891294,116.64189910888672,132972200
2025-05-12,121.96153541928634,122.99146270751953,120.27165027906005,122.99146270751953,225023300
2025-05-13,124.97132897244262,131.21089374180312,124.46136223351174,129.9209747314453,330430100
2025-05-14,133.19074615794872,135.43059608188196,131.67084745036084,135.33059692382812,281180800
2025-05-15,134.2806619130786,136.29053200968949,132.65078555171073,134.8206329345703,226632600
2025-05-16,136.21054488205627,136.34054073998118,133.45074197294815,135.39059448242188,226542500
2025-05-19,132.38080555276906,135.86055961165334,132.38080555276906,135.5605926513672,193154600
2025-05-20,134.28066116234166,134.5706495538956,132.610779045451,134.37066650390625,161514200
2025-05-21,133.0507547616815,137.39044962876582,130.58092511560693,131.7908477783203,270608700
2025-05-22,132.22082104991222,134.2406851659139,131.54087555490528,132.82078552246094,187344000
2025-05-23,129.99098000853303,132.67078673422913,129.15104195341007,131.2808837890625,198821300
2025-05-27,134.14067302338051,135.65057787204648,133.300735049259,135.49058532714844,192953600
2025-05-28,136.0205604932104,137.24047706552236,134.7806410364111,134.80064392089844,304021100
2025-05-29,142.24012884407688,143.48004828952517,137.90043367160317,139.1803436279297,369241900
2025-05-30,138.7103677567503,139.61029915281162,132.91076748843994,135.12062072753906,333170900
2025-06-02,135.48059995132564,138.11040700485356,135.39059460313518,137.37046813964844,197663100
2025-06-03,138.77035689954903,141.9901344074345,137.94041273370485,141.21018981933594,225578800
2025-06-04,142.18012651028872,142.38010956756776,139.53030141372145,141.91014099121094,167120800
2025-06-05,142.16012695808664,143.99000172763624,138.82036252431462,139.98028564453125,231397900
2025-06-06,142.50009772583994,143.26005471165655,141.50016717206393,141.7101593017578,153986200
2025-06-09,143.18006060607402,144.98993249459744,141.9301473949137,142.62010192871094,185114500
2025-06-10,142.68009610535242,144.279975869788,141.52017297716907,143.95001220703125,155881900
2025-06-11,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,167694000
2025-06-12,141.97000122070312,145.0,141.85000610351562,145.0,162365000
2025-06-13,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,180374800
